mmsi,is_fishing,label,sublabel,length,tonnage,list_sources,with_ranges
108083525462399,Fishing,Trawlers,,15.75,33.619999999999997,eu_fishing,False
17532937550552,Fishing,Fixed gear,Set gillnets,15.800000000000001,54.780000000000001,eu_fishing,False
32961736073613,Fishing,Trawlers,,15.94,37.390000000000001,eu_fishing,False
120159358325667,Fishing,Trawlers,,18.100000000000001,101.94,eu_fishing,False
193596056748376,Fishing,,,17.890000000000001,92.0,eu_fishing,False
190273899861163,Fishing,Trawlers,,16.329999999999998,58.960000000000001,eu_fishing,False
69757229660329,Fishing,,,,4.0,itu_fishing,False
245456942837106,Fishing,Trawlers,,17.16,85.950000000000003,eu_fishing,False
196600897165165,Fishing,,,12.0,,eu_fishing;itu_fishing,False
179844767084748,Fishing,Trawlers,,24.100000000000001,123.11,eu_fishing,False
206311804936362,Fishing,Trawlers,,,25.0,itu_fishing,False
171124806422407,Fishing,Fixed gear,,9.5,7.1100000000000003,eu_fishing,False
157553266314949,Fishing,Fixed gear,Set gillnets,15.93,66.180000000000007,eu_fishing,False
86597032221344,Fishing,Trawlers,,16.5,46.630000000000003,eu_fishing,False
7685227589622,Fishing,,,,7.0,itu_fishing,False
187372144064677,Fishing,,,11.960000000000001,15.84,eu_fishing,True
26160238923161,Non-fishing,Passenger,Sailing,,,five24_fishing,False
193080602299721,Fishing,Fixed gear,Set gillnets,18.420000000000002,49.0,eu_fishing,False
260489285759509,Fishing,Trawlers,,20.0,75.25,eu_fishing,False
123955282045906,Fishing,Trawlers,,17.800000000000001,74.079999999999998,eu_fishing,False
168807845775096,Fishing,Trawlers,,14.0,27.48,eu_fishing,False
212098575439783,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
36897903613143,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
76794462428687,Fishing,,,,10.0,itu_fishing,False
169618621411728,Fishing,Trawlers,,24.969999999999999,106.26000000000001,clav_fishing;eu_fishing,True
232364639792222,Non-fishing,Passenger,,,,kristina_fishing,False
24852188659365,Fishing,Trawlers,,22.5,150.00999999999999,eu_fishing,False
70159966304202,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
86369990156147,Fishing,Trawlers,,24.899999999999999,148.0,eu_fishing,False
176800215813134,Fishing,,,15.9,33.0,eu_fishing,True
243742186839041,Fishing,Trawlers,,22.5,,eu_fishing;itu_fishing,False
9882711945014,Fishing,Trawlers,,24.449999999999999,202.44999999999999,eu_fishing,False
200118302273718,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
216895802286636,Fishing,Trawlers,,21.0,133.09,eu_fishing,False
217721153588410,Fishing,Trawlers,,23.399999999999999,177.56,clav_fishing;eu_fishing,False
202481256842819,Fishing,Trawlers,,24.399999999999999,202.44999999999999,eu_fishing,False
251417255072984,Fishing,Trawlers,,15.83,52.259999999999998,eu_fishing,False
225799592505297,Fishing,Trawlers,,23.5,,clav_fishing;eu_fishing;itu_fishing,False
3837840127805,Fishing,,,,49.0,itu_fishing,False
194489358520953,Fishing,Fixed gear,Pots and traps,20.5,141.47999999999999,eu_fishing,False
258263977197778,Fishing,Trawlers,,24.899999999999999,154.22999999999999,clav_fishing;eu_fishing,False
132627623902390,Fishing,Trawlers,,21.5,140.66,eu_fishing,False
76500085320696,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
260460935047868,Fishing,Trawlers,,24.800000000000001,206.91,eu_fishing,False
20517974588078,Fishing,Trawlers,,24.949999999999999,146.0,clav_fishing;eu_fishing,False
163689672883440,Fishing,Trawlers,,15.949999999999999,85.469999999999999,eu_fishing,False
85750817564502,Fishing,Purse seines,,32.0,220.0,eu_fishing,False
48737766760142,Fishing,Trawlers,,23.5,160.90000000000001,eu_fishing,False
222894918815144,Fishing,Fixed gear,,24.75,208.43000000000001,eu_fishing,False
76705871930390,Fishing,Trawlers,,24.949999999999999,147.0,clav_fishing;eu_fishing,False
45536303780272,Fishing,Purse seines,,39.899999999999999,288.0,eu_fishing,False
151793610297957,Fishing,Purse seines,,32.0,202.0,eu_fishing,False
95716594707009,Fishing,Trawlers,,21.0,136.18000000000001,clav_fishing;eu_fishing,False
114526301620933,Fishing,Trawlers,,15.9,64.140000000000001,eu_fishing,False
257892253679806,Fishing,Trawlers,,24.899999999999999,154.22999999999999,eu_fishing,False
97891509453066,Fishing,Trawlers,,22.5,153.71000000000001,eu_fishing,False
110663771020695,Fishing,Fixed gear,,9.6799999999999997,10.380000000000001,eu_fishing,False
55018504213309,Fishing,,,,4.0,itu_fishing,False
94367582142669,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
224478580473199,Fishing,Fixed gear,,9.5999999999999996,5.5999999999999996,eu_fishing,False
128558329412990,Non-fishing,Tug/Pilot/Supply,Pilot,,,five24_fishing,False
146226544844876,Fishing,,,10.949999999999999,16.620000000000001,eu_fishing,False
96959565447995,Fishing,,,,7.0,itu_fishing,False
231784496532762,Fishing,,,,2.0,itu_fishing,False
153292034259943,Fishing,,,,9.0,itu_fishing,False
180281258385170,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
132303278272175,Fishing,,,,6.0,itu_fishing,False
52156136265074,Non-fishing,Passenger,,,,kristina_fishing,False
272507537093879,Fishing,Fixed gear,Set longlines,31.0,274.0,eu_fishing;itu_fishing,False
278367631613453,Non-fishing,Passenger,,,,alex_fishing,False
45488565476194,Fishing,,,,6.0,itu_fishing,False
130188224070111,Fishing,,,,3.0,itu_fishing,False
242224382751271,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
138867811827821,Non-fishing,Passenger,,,,alex_fishing,False
87827222388545,Fishing,,,,1.0,itu_fishing,False
122645648197010,Fishing,,,,3.0,itu_fishing,False
196191451227836,Fishing,,,,,itu_fishing,False
117538400237737,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
45138163995582,Fishing,Trawlers,,14.949999999999999,51.229999999999997,eu_fishing,False
265063932371523,Fishing,,,9.9000000000000004,6.9000000000000004,eu_fishing,False
96831603705691,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
197567710421348,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
18937035065266,Fishing,,,,2.0,itu_fishing,False
246575305433400,Fishing,,,,3.0,itu_fishing,False
59382549656189,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
257920094017209,Non-fishing,Passenger,Sailing,,,kristina_fishing,False
114017909216138,Non-fishing,Passenger,,,,five24_fishing,False
76405432229676,Fishing,Trawlers,,31.940000000000001,324.0,eu_fishing,False
137335464999139,Fishing,Fixed gear,,9.9900000000000002,6.6600000000000001,eu_fishing,False
134282061355227,Non-fishing,Passenger,Sailing,,,five24_fishing,False
62919288722306,Fishing,,,22.0,139.46000000000001,eu_fishing,False
63468127833249,Fishing,Fixed gear,Set gillnets,14.73,24.780000000000001,eu_fishing,False
45464050644642,Fishing,Trawlers,,,12.0,itu_fishing,False
266121080214833,Fishing,Fixed gear,Set gillnets,11.960000000000001,15.0,eu_fishing,False
193348603159211,Fishing,Fixed gear,Set gillnets,11.300000000000001,6.6699999999999999,eu_fishing,False
114479932503528,Fishing,Fixed gear,Set gillnets,11.93,9.1999999999999993,eu_fishing,False
258512614937936,Fishing,Trawlers,,15.83,36.490000000000002,eu_fishing,False
6634030284149,Fishing,Fixed gear,,17.0,33.0,eu_fishing,False
141010475775958,Fishing,Trawlers,,16.899999999999999,77.079999999999998,eu_fishing,False
241290091904344,Fishing,,,,8.0,itu_fishing,False
39859406485734,Fishing,Trawlers,,88.239999999999995,2610.0,eu_fishing,True
260485234948409,Fishing,Trawlers,,86.189999999999998,2068.0,eu_fishing,False
120718347228783,Fishing,,,9.5600000000000005,6.75,eu_fishing,False
111437786102087,Fishing,Fixed gear,Set gillnets,11.970000000000001,15.0,eu_fishing,False
359686614893,Fishing,Fixed gear,,11.92,15.81,eu_fishing,False
264285824517481,Fishing,Trawlers,,20.600000000000001,99.219999999999999,clav_fishing;eu_fishing,False
59721123265849,Fishing,Trawlers,,20.789999999999999,113.0,clav_fishing;eu_fishing,False
127332631500937,Fishing,Fixed gear,,14.35,35.149999999999999,eu_fishing,False
36060356879654,Fishing,,,,8.0,itu_fishing,False
138229607068303,Fishing,,,,19.0,itu_fishing,False
268713795978202,Fishing,,,11.0,9.6799999999999997,eu_fishing;itu_fishing,False
13837981752570,Fishing,Trawlers,,24.899999999999999,178.91,clav_fishing;eu_fishing,False
68783652578463,Fishing,Trawlers,,11.98,26.5,eu_fishing;itu_fishing,False
95719623094917,Fishing,Trawlers,,24.899999999999999,169.0,eu_fishing,False
33137791521878,Fishing,,,,1.0,itu_fishing,False
111446367475246,Fishing,Fixed gear,Set gillnets,20.199999999999999,72.730000000000004,eu_fishing,False
96859981166133,Fishing,Trawlers,,24.899999999999999,158.0,clav_fishing;eu_fishing,False
103641089541562,Fishing,,,,9.0,itu_fishing,False
176038042894960,Fishing,Trawlers,,,15.0,itu_fishing,False
33716326118493,Fishing,Fixed gear,Set gillnets,11.960000000000001,13.08,eu_fishing,False
205209587411194,Fishing,Fixed gear,Set gillnets,11.970000000000001,7.3700000000000001,eu_fishing,False
5344382783392,Fishing,Fixed gear,,11.99,16.0,eu_fishing,False
169765594219089,Fishing,Fixed gear,Set gillnets,15.949999999999999,26.0,eu_fishing,False
165357422921040,Fishing,Trawlers,,23.5,157.22,eu_fishing;itu_fishing,False
277565426668892,Fishing,Trawlers,,18.5,45.0,eu_fishing,False
137121133026505,Fishing,Fixed gear,,15.0,40.0,eu_fishing,False
275798634164593,Fishing,Trawlers,,11.949999999999999,13.609999999999999,eu_fishing,False
190472759763998,Fishing,Fixed gear,Set gillnets,11.970000000000001,9.5299999999999994,eu_fishing,False
53953189948299,Fishing,,,,,itu_fishing,False
227750489688613,Fishing,,,,41.0,itu_fishing,False
88285261262488,Fishing,Trawlers,,23.329999999999998,,eu_fishing;itu_fishing,False
57513017785568,Fishing,Trawlers,,20.550000000000001,121.42,eu_fishing,False
220302917144998,Fishing,Trawlers,,18.129999999999999,70.620000000000005,eu_fishing,False
26445316080596,Fishing,Trawlers,,11.9,26.27,eu_fishing,False
174666512728629,Fishing,Fixed gear,Set gillnets,11.949999999999999,15.08,eu_fishing,False
256124471545066,Fishing,Trawlers,,12.26,27.260000000000002,eu_fishing,False
30327277753192,Fishing,Fixed gear,Set gillnets,11.949999999999999,12.789999999999999,eu_fishing,False
259051756240634,Fishing,,,8.8599999999999994,,eu_fishing;itu_fishing,False
272682982765255,Fishing,,,14.98,40.350000000000001,eu_fishing,False
1344236321442,Fishing,Fixed gear,Set gillnets,10.699999999999999,7.3799999999999999,eu_fishing,False
10866834181061,Fishing,Fixed gear,Set gillnets,14.6,19.289999999999999,eu_fishing;itu_fishing,False
263589136349661,Fishing,Trawlers,,13.5,31.309999999999999,eu_fishing,False
151873626680343,Fishing,Trawlers,,23.399999999999999,156.93000000000001,eu_fishing,False
134163843311558,Fishing,,,,9.0,itu_fishing,False
142970027325220,Fishing,Fixed gear,,11.98,17.0,eu_fishing,False
164620851393595,Fishing,,,,22.0,itu_fishing,False
215265185220930,Fishing,,,12.32,28.605,eu_fishing;itu_fishing,False
137098189426361,Fishing,Fixed gear,,11.890000000000001,15.0,eu_fishing,False
180068287348393,Fishing,Fixed gear,,12.800000000000001,29.0,eu_fishing,False
214479132713928,Fishing,,,11.0,13.5,eu_fishing,False
265885219921348,Fishing,,,10.699999999999999,11.0,eu_fishing,False
255228100431548,Fishing,Fixed gear,,13.1,19.640000000000001,eu_fishing,False
247248409400231,Fishing,Trawlers,,11.91,22.800000000000001,eu_fishing,False
113616430668662,Fishing,Fixed gear,,13.1,,eu_fishing;itu_fishing,False
177048682396157,Fishing,Trawlers,,11.99,20.879999999999999,eu_fishing,False
136929052181490,Fishing,Fixed gear,,11.949999999999999,15.859999999999999,eu_fishing,True
132273633500742,Fishing,Fixed gear,,10.699999999999999,9.6899999999999995,eu_fishing,False
129675232455654,Fishing,,,,22.0,itu_fishing,False
57456955245360,Fishing,,,,18.0,itu_fishing,False
202218899948285,Fishing,Trawlers,,22.800000000000001,145.81999999999999,clav_fishing,False
139280555135230,Fishing,,,,9.0,itu_fishing,False
182071990422746,Fishing,Trawlers,,12.949999999999999,27.460000000000001,eu_fishing;itu_fishing,False
153721438152738,Fishing,Trawlers,,15.98,62.210000000000001,eu_fishing,False
256919227040747,Fishing,Fixed gear,Set gillnets,11.33,5.79,eu_fishing,False
21837703690497,Fishing,,,,13.0,itu_fishing,False
50962186235095,Fishing,Trawlers,,,49.0,itu_fishing,False
211814941780673,Fishing,Trawlers,,11.08,,eu_fishing;itu_fishing,False
202036913931352,Fishing,,,,10.0,itu_fishing,False
230874512505631,Fishing,Fixed gear,Set gillnets,11.970000000000001,16.670000000000002,eu_fishing,False
88118229582173,Fishing,Fixed gear,Set gillnets,14.6,14.130000000000001,eu_fishing,False
193605201777445,Fishing,Fixed gear,Set gillnets,11.34,9.1400000000000006,eu_fishing,False
273155731281194,Fishing,Fixed gear,,11.93,7.2599999999999998,eu_fishing,False
83917983412894,Fishing,Fixed gear,Set gillnets,11.949999999999999,15.210000000000001,eu_fishing,False
138203569204151,Fishing,Fixed gear,,11.960000000000001,12.75,eu_fishing,False
267926613983916,Fishing,,,,3.0,itu_fishing,False
236942653937009,Fishing,Trawlers,,20.25,45.68,clav_fishing;eu_fishing,False
235695459860633,Fishing,Fixed gear,Set gillnets,11.949999999999999,3.0,eu_fishing,False
177814626832696,Fishing,,,,4.0,itu_fishing,False
11822668280000,Fishing,Fixed gear,Set gillnets,11.92,18.719999999999999,eu_fishing,False
124997181977299,Fishing,Trawlers,,24.949999999999999,92.0,clav_fishing;eu_fishing;itu_fishing,False
62722318419011,Fishing,,,11.949999999999999,15.08,eu_fishing,False
195683665669261,Fishing,Trawlers,,11.99,18.879999999999999,eu_fishing,False
212037551490963,Fishing,Fixed gear,Set gillnets,10.4,8.2300000000000004,eu_fishing,False
52753313078396,Fishing,Fixed gear,Set gillnets,11.800000000000001,8.7100000000000009,eu_fishing,False
65453313703429,Fishing,Trawlers,,,9.0,itu_fishing,False
252747400953822,Fishing,Trawlers,,20.050000000000001,48.659999999999997,clav_fishing;eu_fishing,False
98700221024309,Fishing,Fixed gear,,11.130000000000001,7.6600000000000001,eu_fishing,False
208480322148781,Fishing,Fixed gear,Set gillnets,11.949999999999999,10.550000000000001,eu_fishing,False
154973085415773,Fishing,Trawlers,,21.100000000000001,55.950000000000003,clav_fishing;eu_fishing,False
173451754617448,Fishing,,,15.4,29.164999999999999,eu_fishing;itu_fishing,False
72692481323134,Fishing,,,14.050000000000001,28.16,eu_fishing,False
23796579367934,Fishing,Trawlers,,19.059999999999999,40.240000000000002,eu_fishing,False
273611719202467,Fishing,Trawlers,,14.76,38.060000000000002,eu_fishing,False
200080834678443,Fishing,Trawlers,,12.93,22.399999999999999,eu_fishing;itu_fishing,False
224112419724961,Fishing,Trawlers,,11.82,29.699999999999999,eu_fishing,False
6226021513300,Fishing,Trawlers,,16.5,37.329999999999998,eu_fishing,False
6439550675103,Fishing,,,,9.0,itu_fishing,False
188832752880831,Fishing,Purse seines,,20.43,49.789999999999999,eu_fishing,False
144143651100133,Fishing,Fixed gear,Set gillnets,11.630000000000001,10.66,eu_fishing,False
78873250274274,Fishing,Trawlers,,15.970000000000001,40.57,eu_fishing,False
223322701934003,Fishing,,,,1.0,itu_fishing,False
135373652037498,Fishing,,,,57.0,itu_fishing,False
79636263599795,Fishing,Trawlers,,24.899999999999999,84.0,clav_fishing;eu_fishing,False
47561102317430,Fishing,Fixed gear,Set gillnets,14.0,41.68,eu_fishing,False
251684999296211,Fishing,,,,25.0,itu_fishing,False
19632021975812,Fishing,,,,11.0,itu_fishing,False
122525071048630,Fishing,Trawlers,,10.4,9.4100000000000001,eu_fishing,False
138090080965303,Fishing,Trawlers,,15.300000000000001,41.890000000000001,eu_fishing,False
144132635135618,Fishing,,,,5.0,itu_fishing,False
108306478035704,Fishing,Trawlers,,11.949999999999999,22.850000000000001,eu_fishing,False
50329920138825,Fishing,Fixed gear,Set gillnets,11.67,9.3100000000000005,eu_fishing,False
269779275842591,Fishing,Trawlers,,15.949999999999999,50.210000000000001,eu_fishing,False
73253270332343,Fishing,Fixed gear,Set gillnets,11.960000000000001,20.32,eu_fishing,False
8791947164921,Fishing,Fixed gear,Set gillnets,11.6,7.2199999999999998,eu_fishing,False
163188349729008,Fishing,Trawlers,,18.289999999999999,50.0,eu_fishing,False
252652631941111,Fishing,Fixed gear,Set gillnets,11.699999999999999,9.0,eu_fishing,False
277764699440332,Fishing,Fixed gear,Set gillnets,11.98,8.4399999999999995,eu_fishing,False
186736468853317,Fishing,Fixed gear,Set gillnets,11.300000000000001,6.6699999999999999,eu_fishing,False
13492654827211,Fishing,,,,5.0,itu_fishing,False
179445790237168,Fishing,Fixed gear,Set gillnets,12.08,11.800000000000001,eu_fishing,False
198852831725856,Fishing,Fixed gear,Set gillnets,11.17,10.69,eu_fishing,False
93296893572569,Fishing,,,,6.0,itu_fishing,False
104449878924071,Fishing,Purse seines,,14.68,36.490000000000002,eu_fishing,False
113005594211917,Fishing,Trawlers,,11.98,19.739999999999998,eu_fishing,False
37840041605628,Fishing,Trawlers,,,8.0,itu_fishing,False
54034390488921,Fishing,Trawlers,,,9.0,itu_fishing,False
47674006073245,Fishing,Trawlers,,19.5,92.060000000000002,eu_fishing,False
182809584250332,Fishing,Trawlers,,21.0,36.0,clav_fishing;eu_fishing,False
132653216095737,Fishing,Fixed gear,Set gillnets,11.970000000000001,23.440000000000001,eu_fishing,False
273827074861700,Fishing,Fixed gear,Set gillnets,11.949999999999999,21.579999999999998,eu_fishing,False
162727428569147,Fishing,Fixed gear,,9.1199999999999992,10.42,eu_fishing,False
253307800043824,Fishing,Trawlers,,24.899999999999999,76.0,clav_fishing,False
254232120875412,Fishing,Fixed gear,,10.300000000000001,8.2300000000000004,eu_fishing,False
168659918963942,Fishing,,,,6.0,itu_fishing,False
203422132395977,Fishing,Fixed gear,Set gillnets,10.0,6.3700000000000001,eu_fishing,False
143539933629182,Fishing,Fixed gear,Set gillnets,14.85,45.869999999999997,eu_fishing,False
241485854761352,Fishing,Fixed gear,Set gillnets,11.949999999999999,8.8699999999999992,eu_fishing,False
28344646111891,Fishing,Fixed gear,Set gillnets,14.98,40.090000000000003,eu_fishing,False
67084223993744,Fishing,Trawlers,,26.0,97.386666666666656,clav_fishing;eu_fishing;itu_fishing,False
222309708995229,Fishing,Fixed gear,Set gillnets,11.960000000000001,7.54,eu_fishing,False
189390226949111,Fishing,,,,5.0,itu_fishing,False
91271953858778,Fishing,Trawlers,,24.899999999999999,86.5,eu_fishing;itu_fishing,False
55727470090562,Fishing,,,,5.0,itu_fishing,False
257954509525171,Fishing,,,14.199999999999999,35.950000000000003,eu_fishing,False
23553365700930,Fishing,Trawlers,,11.369999999999999,14.94,eu_fishing,False
177573060758428,Fishing,Trawlers,,,15.0,itu_fishing,False
193493578536545,Fishing,Fixed gear,Set gillnets,11.960000000000001,7.5999999999999996,eu_fishing,False
265536537377301,Fishing,Trawlers,,11.800000000000001,,eu_fishing;itu_fishing,False
191055281832966,Fishing,Trawlers,,15.0,41.600000000000001,eu_fishing,False
155642104758767,Fishing,,,,2.0,itu_fishing,False
35529626842655,Fishing,Trawlers,,21.0,56.479999999999997,clav_fishing;eu_fishing,False
255237118782757,Fishing,,,,6.0,itu_fishing,False
269361071859538,Fishing,Fixed gear,,10.9,12.16,eu_fishing,False
74317897235842,Fishing,,,,25.0,itu_fishing,False
137844577891243,Fishing,Fixed gear,,11.949999999999999,6.6699999999999999,eu_fishing,False
122819690810155,Fishing,,,,8.0,itu_fishing,False
241757161762511,Fishing,Trawlers,,15.9,64.140000000000001,eu_fishing,False
122272627387814,Fishing,,,15.4,27.41,eu_fishing,False
263944168208747,Fishing,,,,5.0,itu_fishing,False
33666254145328,Fishing,Trawlers,,15.199999999999999,39.759999999999998,eu_fishing,False
136375985536381,Fishing,Fixed gear,Set gillnets,11.91,18.359999999999999,eu_fishing,False
17413620262500,Fishing,,,8.9499999999999993,8.0,eu_fishing,False
114892615630425,Fishing,,,8.5500000000000007,5.8300000000000001,eu_fishing,False
241247271760808,Fishing,,,9.8499999999999996,9.0,eu_fishing,False
147196978837112,Fishing,Trawlers,,,9.0,itu_fishing,False
170717696720845,Fishing,Fixed gear,,12.0,11.0,eu_fishing,False
182887693167548,Fishing,Fixed gear,Set gillnets,11.949999999999999,9.5700000000000003,eu_fishing,False
146998134006845,Fishing,Trawlers,,11.199999999999999,11.35,eu_fishing,False
271959679859831,Fishing,Fixed gear,Set gillnets,15.4,27.0,eu_fishing,False
163922289269507,Fishing,,,11.970000000000001,7.8300000000000001,eu_fishing,False
109529475882054,Fishing,,,,16.0,itu_fishing,False
262799871309738,Fishing,Trawlers,,24.899999999999999,171.38999999999999,eu_fishing,False
188224267280061,Fishing,,,,4.0,itu_fishing,False
4879563919378,Fishing,Trawlers,,23.5,142.69,eu_fishing,False
230517663646799,Fishing,Trawlers,,22.82,86.0,eu_fishing,False
235427616353330,Fishing,Trawlers,,23.390000000000001,152.97,eu_fishing;kristina_fishing,False
12487778622898,Fishing,Trawlers,,22.100000000000001,136.03,eu_fishing,False
88163745853239,Fishing,Fixed gear,,26.699999999999999,238.0,eu_fishing,False
219312093209200,Fishing,,,,2.0,itu_fishing,False
89099766489661,Fishing,,,,5.0,itu_fishing,False
211182988428941,Fishing,,,,1.0,itu_fishing,False
23139034739064,Fishing,Trawlers,,20.5,92.215000000000003,eu_fishing;itu_fishing,False
240820974504256,Fishing,,,,7.0,itu_fishing,False
198811250873344,Fishing,,,,3.0,itu_fishing,False
162488271923660,Fishing,,,,7.0,itu_fishing,False
164511842792619,Fishing,,,,2.0,itu_fishing,False
199994069232257,Fishing,Trawlers,,,24.0,itu_fishing,False
265997884516842,Fishing,,,,10.0,itu_fishing,False
210342390410989,Fishing,,,,4.0,itu_fishing,False
263722223734202,Fishing,Trawlers,,32.799999999999997,273.0,eu_fishing,False
176785881587313,Fishing,,,,8.0,itu_fishing,False
260903564070268,Fishing,,,19.600000000000001,,eu_fishing;itu_fishing,False
185737616224823,Fishing,Trawlers,,32.799999999999997,283.0,eu_fishing,False
272384500458708,Fishing,,,,0.0,itu_fishing,False
39762407505040,Fishing,,,,3.0,itu_fishing,False
245174687254681,Fishing,Trawlers,,,6.0,itu_fishing,False
42908610542957,Fishing,,,,4.0,itu_fishing,False
9986579208947,Fishing,,,,3.0,itu_fishing,False
172542556631068,Fishing,,,,4.0,itu_fishing,False
213005511530441,Fishing,,,,1.0,itu_fishing,False
99930629500454,Fishing,,,,2.0,itu_fishing,False
58296712896943,Fishing,,,,8.0,itu_fishing,False
107928472298492,Fishing,,,,2.0,itu_fishing,False
197892109519509,Fishing,,,,4.0,itu_fishing,False
254572683835558,Fishing,,,,1.0,itu_fishing,False
81875339827039,Fishing,Trawlers,,20.600000000000001,99.450000000000003,eu_fishing,False
78963985083853,Fishing,,,,3.0,itu_fishing,False
188472739786886,Fishing,,,,2.0,itu_fishing,False
108645847216972,Fishing,Fixed gear,,16.100000000000001,,eu_fishing;itu_fishing,False
104568259947403,Fishing,,,,2.0,itu_fishing,False
25636181715499,Fishing,Trawlers,,20.199999999999999,97.819999999999993,clav_fishing,False
231373141433389,Fishing,,,,1.0,itu_fishing,False
90475277133401,Fishing,Trawlers,,23.93,,eu_fishing;itu_fishing,False
213307378297831,Fishing,,,,1.0,itu_fishing,False
143830366051125,Fishing,,,,1.0,itu_fishing,False
102965381346990,Fishing,,,,5.0,itu_fishing,False
253165190949831,Fishing,Trawlers,,54.549999999999997,1491.0,eu_fishing,False
48601305018871,Fishing,Trawlers,,22.0,116.0,eu_fishing,False
15653816181299,Fishing,,,,2.0,itu_fishing,False
224572996557938,Fishing,Trawlers,,22.0,,eu_fishing;itu_fishing,False
63130645921503,Fishing,,,,1.0,itu_fishing,False
227430518160723,Fishing,,,,2.0,itu_fishing,False
192024054408284,Fishing,Trawlers,,23.5,143.16,eu_fishing,False
151103872263662,Fishing,,,,2.0,itu_fishing,False
280708897451954,Fishing,Trawlers,,23.449999999999999,139.44999999999999,eu_fishing,False
166075756621116,Fishing,Fixed gear,,32.799999999999997,,eu_fishing;itu_fishing,False
106562828613775,Fishing,Trawlers,,38.0,377.0,eu_fishing,False
25539118694247,Fishing,,,,8.0,itu_fishing,False
5259209274180,Fishing,Fixed gear,,34.0,340.0,eu_fishing,False
154241948127999,Fishing,,,,3.0,itu_fishing,False
71262644608270,Fishing,Trawlers,,34.0,274.0,eu_fishing,False
47061160143710,Fishing,Fixed gear,,38.0,377.0,eu_fishing,False
259878125197029,Fishing,,,,0.0,itu_fishing,False
235619790531733,Fishing,,,,22.0,itu_fishing,False
222690081369511,Fishing,Fixed gear,,33.799999999999997,325.0,eu_fishing,False
80274119668080,Fishing,Trawlers,,24.899999999999999,157.97999999999999,clav_fishing;eu_fishing,False
25888645515487,Fishing,Trawlers,,24.899999999999999,157.88999999999999,clav_fishing;eu_fishing,False
84606850436065,Fishing,,,,2.0,itu_fishing,False
114239843587034,Fishing,Trawlers,,,2343.0,itu_fishing,False
280507620788291,Fishing,,,,2.0,itu_fishing,False
203022176532883,Fishing,Trawlers,,23.949999999999999,152.55000000000001,eu_fishing,False
78659132052884,Fishing,,,,2.0,itu_fishing,False
75334957560443,Fishing,Trawlers,,23.949999999999999,152.05000000000001,eu_fishing,False
211776191321325,Fishing,Trawlers,,22.82,143.44,clav_fishing,False
109185996642708,Fishing,Trawlers,,20.399999999999999,112.19,eu_fishing,False
179778131800946,Fishing,Fixed gear,,23.949999999999999,95.0,eu_fishing;itu_fishing,False
45829346599305,Fishing,Trawlers,,20.780000000000001,112.0,clav_fishing;eu_fishing;itu_fishing,False
29797210681172,Fishing,Trawlers,,20.600000000000001,107.75,clav_fishing,False
25778868877386,Fishing,Trawlers,,22.800000000000001,132.28,eu_fishing,False
269481489472932,Fishing,Fixed gear,,24.5,157.0,eu_fishing,False
115914682661611,Fishing,Fixed gear,,15.83,62.0,eu_fishing,False
53951142217308,Fishing,Trawlers,,24.5,189.13,eu_fishing,False
254970501138932,Fishing,Trawlers,,20.600000000000001,103.09,clav_fishing,False
51508772095224,Fishing,Trawlers,,20.789999999999999,72.0,eu_fishing,False
190687921092926,Fishing,Fixed gear,Set gillnets,15.949999999999999,106.0,eu_fishing,False
227705483132447,Fishing,Trawlers,,15.199999999999999,33.0,eu_fishing,False
247836297351875,Fishing,Trawlers,,16.309999999999999,33.0,eu_fishing,False
232909365886987,Fishing,Trawlers,,15.82,45.0,eu_fishing,False
193609122986677,Fishing,Fixed gear,Set gillnets,18.149999999999999,46.0,eu_fishing,False
278499395949932,Fishing,Trawlers,,22.399999999999999,130.18000000000001,eu_fishing,False
227614964399067,Fishing,Fixed gear,Set gillnets,20.800000000000001,,eu_fishing;itu_fishing,False
56809887528302,Fishing,Trawlers,,18.0,97.359999999999999,eu_fishing,False
232171041413452,Fishing,Trawlers,,17.25,73.920000000000002,eu_fishing,False
141437485179192,Fishing,Trawlers,,22.800000000000001,129.0,clav_fishing;eu_fishing,False
158921109843567,Fishing,Trawlers,,15.25,,eu_fishing;itu_fishing,False
184803859549574,Fishing,Trawlers,,19.5,77.680000000000007,eu_fishing,False
127287244575865,Fishing,Fixed gear,,22.050000000000001,186.0,eu_fishing,False
28586906451184,Fishing,Trawlers,,20.600000000000001,103.09,clav_fishing;eu_fishing,False
102074205096010,Fishing,Trawlers,,21.059999999999999,129.71000000000001,eu_fishing,False
218816736860537,Fishing,Trawlers,,21.059999999999999,129.94,eu_fishing,False
6281792776959,Fishing,Trawlers,,16.399999999999999,37.719999999999999,eu_fishing,False
